R_t,turnover,window
0.0032233450550100537,0.2453558812322337,2013
-0.004972497915787711,0.2530937384959064,2013
0.0021007059458733423,0.1377200045342399,2013
-0.005693040871861272,0.39087401228530977,2013
-0.0012599561805387404,0.12424003773914626,2013
0.0006333427876387882,0.2726414171129158,2013
0.003805056290670838,0.750717867215217,2013
-0.0011606690238471131,0.557441588702232,2013
0.002879728136418288,0.36318000853817567,2013
-0.0106652394953604,0.3188721894137734,2013
0.013586130320684498,0.02142928395137413,2013
-0.0008418118776718464,0.0663027952263058,2013
0.00040205817765939106,0.26517617426027723,2013
0.00655411797068167,0.44498000639614965,2013
0.0037394986883347342,0.4466864125698201,2013
0.002923758999293382,0.3709801212340705,2013
-0.0015827412097930331,0.45692787176469396,2013
-0.0057483149928231935,0.23788216804269108,2013
-0.004333875202082124,0.44886684653464165,2013
0.006956809200967211,0.5061629260984113,2013
0.008545309937639281,0.2576236788487999,2013
-0.0014497873020550302,0.18712889871764699,2013
0.0009373626916484067,0.28965464713281913,2013
0.0026458969259817544,0.18227384361650695,2013
-0.002305324442270585,0.19380772016455738,2013
-0.003500018289943642,0.20088003826638914,2013
-0.006605546582036244,0.2685347304230185,2013
-0.003116170573337118,0.2678966664241738,2013
-0.0037499328885089167,0.9328908117018647,2013
0.009163702646181094,0.5712370912267971,2013
0.002801501578079285,0.4777144725905905,2013
-0.0024036347935311665,0.13415550193494885,2013
-0.011145030588846024,0.5008042576242691,2013
-0.006201442942493854,0.03464503984327397,2013
-0.0028338251120307175,0.3443581221027512,2013
0.008954466971109354,0.09532645618237391,2013
-0.0003391980188819346,0.9107999936596093,2013
0.013139989881648462,0.31477921107889245,2013
0.0014378834481382893,0.46154912723549574,2013
0.007435247876255377,0.4403409167529956,2013
0.007847094889758531,0.10725231607441554,2013
0.0038013794226355105,0.2336139962043997,2013
0.004241452498574451,0.29415084543284986,2013
-0.0009801083371120322,0.11817930491965432,2013
-0.0013746490388744789,0.2876891020312042,2013
0.006167473726499163,0.03017602324406372,2013
-0.012292691161028792,0.08584998851281331,2013
-0.000156484375,2.0,2014
-0.0035217229696178237,0.42732128645783224,2014
0.007301069574151061,0.36429680101808226,2014
-0.0007627255598536389,0.24449988902057626,2014
-0.00039076869718370757,0.09090147005778422,2014
0.0021192057934934024,0.22380784152465796,2014
-0.011071894247610941,0.3955471203597122,2014
0.01241793145306871,0.20929802958118254,2014
0.008038711339189188,0.1195133194398696,2014
