date,window,R_t,turnover
2013-09-13,2013,0.0015312437987088311,0.5773709350704996
2013-09-16,2013,0.00010348613683225476,0.9394363340208878
2013-09-17,2013,0.002642709446668024,1.4050976926547698
2013-09-18,2013,0.00021067557140693185,1.4063042754479873
2013-09-19,2013,-0.00021004597180712459,0.39966581394922557
2013-09-20,2013,-0.0043764502815126765,0.5882148065793635
2013-09-23,2013,-0.0006704580859875189,0.6024609964629967
2013-09-24,2013,-0.0003852496920574055,0.5133302358633544
2013-09-25,2013,-0.0008529153411096351,0.3965171509055322
2013-09-26,2013,0.0024696874990624935,0.6941066432059727
2013-09-27,2013,-0.004280967844031378,0.4639414726584132
2013-09-30,2013,-0.0004764002874534386,1.4671764621986036
2013-10-01,2013,0.0062489925414575724,1.806843481188908
2013-10-02,2013,-0.00027646953865826724,1.1787237294503838
2013-10-03,2013,-0.00858119966941711,1.0259594928226297
2013-10-04,2013,0.004210810354203842,0.7989431496878494
2013-10-07,2013,-0.006521623712612809,0.49794227325315205
2013-10-08,2013,-0.0031121976886123,0.7637749715047197
2013-10-09,2013,0.0003688661285283987,0.4025819667322089
2013-10-10,2013,0.0051068818316956505,0.6059735922357155
2013-10-11,2013,0.0030852287998937846,0.4992798069098308
2013-10-14,2013,0.0004923387495090707,0.5778926821994611
2013-10-15,2013,-0.007234006351419428,1.580598333186492
2013-10-16,2013,0.006405390950056744,0.9164400614059902
2013-10-17,2013,0.0039831384259983015,0.362339767170661
2013-10-18,2013,0.00580948270583616,0.6626343599702409
2013-10-21,2013,0.00012243084122933744,1.0030056813785646
2013-10-22,2013,0.005132793286089117,0.8754086897760323
2013-10-23,2013,-0.0008616203323380756,1.1292118742848942
2013-10-24,2013,0.0011875782216371608,0.5755375857329579
2013-10-25,2013,0.0037822844553341757,0.683762487191308
2013-10-28,2013,-4.924205612659761e-05,0.43553332254009797
2013-10-29,2013,0.003785871184922562,0.39824303758688817
2013-10-30,2013,-0.002958978246154835,0.631983783275989
2013-10-31,2013,-0.0008795198227928133,0.5224726309324217
2013-11-01,2013,0.001101999558528504,0.6321622137497072
2013-11-04,2013,0.004694951728023504,0.7937314509113081
2013-11-05,2013,-0.000574911329480482,1.622451421808617
2013-11-06,2013,0.004412437163672611,1.6155705485246792
2013-11-07,2013,-0.0038655871400172306,1.3649016308501056
2013-11-08,2013,0.006445055124727303,0.7079384487216892
2013-11-11,2013,1.4027482614118168e-05,0.6659719555462157
2013-11-12,2013,-0.0035710911520560676,1.3127228061118659
2013-11-13,2013,0.0030050551304771893,1.2389491759766904
2013-11-14,2013,0.0019884571351243573,0.44880893636973146
2013-11-15,2013,0.000495074158494476,0.5555840061478744
2013-11-18,2013,-0.0027495925900094874,1.093058726733079
2013-11-19,2013,-0.0005387967436459466,0.9896476098896574
2013-11-20,2013,-0.0023803335434143683,0.6212436208775978
2013-11-21,2013,0.00023320323057168332,0.8914732638396229
2013-11-22,2013,0.004303594171986942,1.8890555194873488
2013-11-25,2013,-0.00020956843310526211,1.7248434641169357
2013-11-26,2013,-0.00010108723102445878,0.48191079192629316
2013-11-27,2013,-6.862348491189262e-06,1.0942241234080872
2013-11-29,2013,-0.0005998682433928872,0.6869713602013737
2013-12-02,2013,-0.0003812196914270009,0.9259741089928305
2013-12-03,2013,-0.0013428773498648102,0.9016545748578183
2013-12-04,2013,-0.0005712500140662212,0.5013342601942301
2013-12-05,2013,-0.00035604581333862045,1.4142554378351753
2013-12-06,2013,0.00835854198828082,1.6064759510242126
2013-12-09,2013,0.0018582150365031955,0.3803497526519493
2013-12-10,2013,-0.0007438930689796063,1.3536255781930933
2013-12-11,2013,-0.0088096884091246,1.021175966032712
2013-12-12,2013,-0.001458286325284756,0.6847730805829153
2013-12-13,2013,-0.0008939420130549573,0.9734585055349809
2013-12-16,2013,0.0014295620081809703,1.302165569163265
2013-12-17,2013,-0.0012591963616856634,0.9197413734069373
2013-12-18,2013,0.003987016842563579,0.8504468748271968
2013-12-19,2013,0.0008417917149206013,1.218242530265758
2013-12-20,2013,0.0006377591505400437,1.5549991857005265
2013-12-23,2013,0.003570818214955601,1.3515264196705854
2013-12-24,2013,0.00040907496420182374,1.3222305647787995
2013-12-26,2013,0.00378587139471192,1.3008477668457474
2013-12-27,2013,0.00010659964353175299,1.2990306748573714
2013-12-30,2013,-0.0005614365946729569,0.3486004721648775
2013-12-31,2013,0.0010082606524907858,0.22921194251343596
2014-01-02,2013,-0.006045881199539327,0.6653574196467364
2014-01-03,2014,-0.001047740625,1.3555114650726316
2014-01-06,2014,-0.0003808695775167377,1.1270526388752173
2014-01-07,2014,0.0035691275027698345,0.9854232433328255
2014-01-08,2014,-0.00026838082957657673,0.73748681954943
2014-01-09,2014,0.0009036204140782727,0.9658155547720803
2014-01-10,2014,0.000592789707470117,0.905229072762657
2014-01-13,2014,-0.012637769445377043,1.3729416656650462
2014-01-14,2014,2.0354912378086773e-05,1.8670134602504873
2014-01-15,2014,0.0006752255199832279,0.9729677695089041
2014-01-16,2014,2.2332852239766867e-06,0.817840073270568
2014-01-17,2014,-0.0007076310976482471,0.2059489949923769
2014-01-21,2014,0.004781754647507737,1.2559471920898724
2014-01-22,2014,3.696539516705482e-06,1.5590781702020151
2014-01-23,2014,-0.004655037673394637,0.9364292922053977
2014-01-24,2014,-0.0017001264320066762,0.7977184948176028
2014-01-27,2014,-0.0024919941110381157,1.3270590285599975
2014-01-28,2014,0.00024470093779919327,1.4008661826035094
2014-01-29,2014,-0.0031876633752776122,1.2310232024790626
2014-01-30,2014,0.0007585305608201394,1.1571753500566169
2014-01-31,2014,-0.0019873143132853794,0.6613363526509497
2014-02-03,2014,-0.008922027849786546,0.389845647680917
2014-02-04,2014,0.00031697931011813517,0.7145244844864469
2014-02-05,2014,-0.001739752032101162,0.8038844700889449
2014-02-06,2014,0.001475823815970299,0.6876974232643738
2014-02-07,2014,0.001654583423680114,0.10583108344590801
2014-02-10,2014,0.00018881251578072868,0.13773889537101583
2014-02-11,2014,0.00023669360035503628,0.23303446775215814
2014-02-12,2014,-4.8501496051077e-06,0.7717068597673569
2014-02-13,2014,0.00068386898435266,0.5515943850508022
2014-02-14,2014,0.0021300223750339996,0.32107158429457444
2014-02-18,2014,0.0004399150383438552,0.2545009164581515
2014-02-19,2014,-0.0009324921921435239,0.2498145731191972
2014-02-20,2014,0.0024026470056272356,0.2865072770971914
2014-02-21,2014,-0.0006451124732629478,0.32619551396937785
2014-02-24,2014,0.003198749592548541,0.6796190268724788
2014-02-25,2014,-0.00025442562234616534,0.33825589729966204
2014-02-26,2014,9.160799050745166e-06,1.082980596219813
2014-02-27,2014,0.001511442207631681,0.6626909413702595
2014-02-28,2014,0.000575213767789676,0.42025358671563906
2014-03-03,2014,-0.003295254686807413,0.6133818647393644
2014-03-04,2014,0.00827402901923759,0.4116571696919763
2014-03-05,2014,4.612477151588677e-05,1.075501199027322
2014-03-06,2014,0.0012520222602470884,1.0302983230216307
2014-03-07,2014,0.00029040545062056434,0.5818099241682504
2014-03-10,2014,-5.102074410751784e-05,0.49694019937747197
2014-03-11,2014,-0.007057553939990047,1.820921757936294
2014-03-12,2014,7.723335879643193e-05,1.7761480608791538
2014-03-13,2014,-0.007687889502846222,1.493646994586626
2014-03-14,2014,-0.0012568913230986763,0.7863198793992746
2014-03-17,2014,0.0013115629746441074,0.8815958622655803
2014-03-18,2014,0.0017540461676007636,0.9014275402234126
2014-03-19,2014,-0.0001340993048941018,1.1245533616839105
2014-03-20,2014,0.005752326766934486,1.914710758256014
2014-03-21,2014,-1.2251826322080673e-05,1.9309388474248532
2014-03-24,2014,-0.0017829814365017134,1.3795067198487725
2014-03-25,2014,7.510722215524641e-05,1.3569611393258638
2014-03-26,2014,-0.0067442478108241275,1.7253733639020683
2014-03-27,2014,4.3432323801200757e-07,1.7135303138674947
2014-03-28,2014,0.002226210299736366,0.9165327218273326
2014-03-31,2014,0.0031433273455356812,0.4657842924997796
